POINTID,collarID,collOrig,SEX,Treatment,PrePost,ID,Timestamp,Northing,Easting
4285,40995,40995,M,L2H,PostMove,40995 PostMove,12/15/2018 20:00:0,33.150229,-81.730756
4286,40995,40995,M,L2H,PostMove,40995 PostMove,12/15/2018 22:00:0,33.153872,-81.725847
4287,40995,40995,M,L2H,PostMove,40995 PostMove,12/16/2018 0:00:0,33.16824,-81.708745
4288,40995,40995,M,L2H,PostMove,40995 PostMove,12/16/2018 2:00:0,33.154253,-81.681139
4289,40995,40995,M,L2H,PostMove,40995 PostMove,12/16/2018 4:00:0,33.137157,-81.677668
4290,40995,40995,M,L2H,PostMove,40995 PostMove,12/16/2018 6:00:0,33.134906,-81.67543
4291,40995,40995,M,L2H,PostMove,40995 PostMove,12/16/2018 12:00:0,33.135523,-81.677604
4292,40995,40995,M,L2H,PostMove,40995 PostMove,12/16/2018 18:00:0,33.136928,-81.677909
4293,40995,40995,M,L2H,PostMove,40995 PostMove,12/16/2018 20:00:0,33.141569,-81.674374
4294,40995,40995,M,L2H,PostMove,40995 PostMove,12/16/2018 22:00:0,33.146687,-81.664227
4295,40995,40995,M,L2H,PostMove,40995 PostMove,12/17/2018 0:00:0,33.145492,-81.664482
4296,40995,40995,M,L2H,PostMove,40995 PostMove,12/17/2018 2:00:0,33.138969,-81.664825
4297,40995,40995,M,L2H,PostMove,40995 PostMove,12/17/2018 4:00:0,33.13942,-81.675582
4298,40995,40995,M,L2H,PostMove,40995 PostMove,12/17/2018 6:00:0,33.139675,-81.67515
4299,40995,40995,M,L2H,PostMove,40995 PostMove,12/17/2018 12:00:0,33.139471,-81.675023
4300,40995,40995,M,L2H,PostMove,40995 PostMove,12/17/2018 18:00:0,33.139853,-81.675099
4301,40995,40995,M,L2H,PostMove,40995 PostMove,12/17/2018 20:00:0,33.140202,-81.674896
4302,40995,40995,M,L2H,PostMove,40995 PostMove,12/17/2018 22:00:0,33.136737,-81.663134
4303,40995,40995,M,L2H,PostMove,40995 PostMove,12/18/2018 0:00:0,33.136807,-81.663948
4304,40995,40995,M,L2H,PostMove,40995 PostMove,12/18/2018 2:00:0,33.140571,-81.672047
4305,40995,40995,M,L2H,PostMove,40995 PostMove,12/18/2018 4:00:0,33.140336,-81.675277
4306,40995,40995,M,L2H,PostMove,40995 PostMove,12/18/2018 6:00:0,33.139395,-81.675214
4307,40995,40995,M,L2H,PostMove,40995 PostMove,12/18/2018 12:00:0,33.139427,-81.675112
4308,40995,40995,M,L2H,PostMove,40995 PostMove,12/18/2018 18:00:0,33.140539,-81.674743
4309,40995,40995,M,L2H,PostMove,40995 PostMove,12/18/2018 20:00:0,33.140527,-81.674616
4310,40995,40995,M,L2H,PostMove,40995 PostMove,12/18/2018 22:00:0,33.142345,-81.676956
4311,40995,40995,M,L2H,PostMove,40995 PostMove,12/19/2018 0:00:0,33.141423,-81.674235
4312,40995,40995,M,L2H,PostMove,40995 PostMove,12/19/2018 2:00:0,33.140317,-81.67426
4313,40995,40995,M,L2H,PostMove,40995 PostMove,12/19/2018 4:00:0,33.131842,-81.671132
4314,40995,40995,M,L2H,PostMove,40995 PostMove,12/19/2018 6:00:0,33.140253,-81.671577
4315,40995,40995,M,L2H,PostMove,40995 PostMove,12/19/2018 12:00:0,33.139427,-81.674934
4316,40995,40995,M,L2H,PostMove,40995 PostMove,12/19/2018 18:00:0,33.140279,-81.674858
4317,40995,40995,M,L2H,PostMove,40995 PostMove,12/19/2018 20:00:0,33.14101,-81.683657
4318,40995,40995,M,L2H,PostMove,40995 PostMove,12/19/2018 22:00:0,33.15815,-81.688145
4319,40995,40995,M,L2H,PostMove,40995 PostMove,12/20/2018 0:00:0,33.176817,-81.712127
4320,40995,40995,M,L2H,PostMove,40995 PostMove,12/20/2018 2:00:0,33.181338,-81.731391
4321,40995,40995,M,L2H,PostMove,40995 PostMove,12/20/2018 4:00:0,33.174407,-81.734583
4322,40995,40995,M,L2H,PostMove,40995 PostMove,12/20/2018 6:00:0,33.166823,-81.715624
4323,40995,40995,M,L2H,PostMove,40995 PostMove,12/20/2018 18:00:0,33.165748,-81.713869
4324,40995,40995,M,L2H,PostMove,40995 PostMove,12/20/2018 20:00:0,33.147088,-81.701688
4325,40995,40995,M,L2H,PostMove,40995 PostMove,12/20/2018 22:00:0,33.143826,-81.703163
4326,40995,40995,M,L2H,PostMove,40995 PostMove,12/21/2018 0:00:0,33.146026,-81.698064
4327,40995,40995,M,L2H,PostMove,40995 PostMove,12/21/2018 2:00:0,33.142459,-81.688412
4328,40995,40995,M,L2H,PostMove,40995 PostMove,12/21/2018 4:00:0,33.140419,-81.693283
4329,40995,40995,M,L2H,PostMove,40995 PostMove,12/21/2018 6:00:0,33.142205,-81.688044
4330,40995,40995,M,L2H,PostMove,40995 PostMove,12/21/2018 12:00:0,33.141353,-81.690282
4331,40995,40995,M,L2H,PostMove,40995 PostMove,12/21/2018 18:00:0,33.142428,-81.688196
4332,40995,40995,M,L2H,PostMove,40995 PostMove,12/21/2018 20:00:0,33.144888,-81.687573
4333,40995,40995,M,L2H,PostMove,40995 PostMove,12/21/2018 22:00:0,33.145003,-81.689214
4334,40995,40995,M,L2H,PostMove,40995 PostMove,12/22/2018 0:00:0,33.143337,-81.691159
4335,40995,40995,M,L2H,PostMove,40995 PostMove,12/22/2018 2:00:0,33.142714,-81.690244
4336,40995,40995,M,L2H,PostMove,40995 PostMove,12/22/2018 4:00:0,33.141843,-81.686492
4337,40995,40995,M,L2H,PostMove,40995 PostMove,12/22/2018 6:00:0,33.141143,-81.689748
4338,40995,40995,M,L2H,PostMove,40995 PostMove,12/22/2018 12:00:0,33.141328,-81.690256
4339,40995,40995,M,L2H,PostMove,40995 PostMove,12/22/2018 18:00:0,33.142135,-81.691693
4340,40995,40995,M,L2H,PostMove,40995 PostMove,12/22/2018 20:00:0,33.141735,-81.699933
4341,40995,40995,M,L2H,PostMove,40995 PostMove,12/22/2018 22:00:0,33.142529,-81.701332
4342,40995,40995,M,L2H,PostMove,40995 PostMove,12/23/2018 0:00:0,33.143356,-81.69917
4343,40995,40995,M,L2H,PostMove,40995 PostMove,12/23/2018 4:00:0,33.143445,-81.699539
4344,40995,40995,M,L2H,PostMove,40995 PostMove,12/23/2018 6:00:0,33.143464,-81.699373
4345,40995,40995,M,L2H,PostMove,40995 PostMove,12/23/2018 12:00:0,33.143477,-81.699551
4346,40995,40995,M,L2H,PostMove,40995 PostMove,12/23/2018 18:00:0,33.143337,-81.699564
4347,40995,40995,M,L2H,PostMove,40995 PostMove,12/23/2018 20:00:0,33.143394,-81.699462
4348,40995,40995,M,L2H,PostMove,40995 PostMove,12/23/2018 22:00:0,33.143407,-81.699323
4349,40995,40995,M,L2H,PostMove,40995 PostMove,12/24/2018 0:00:0,33.143553,-81.69945
4350,40995,40995,M,L2H,PostMove,40995 PostMove,12/24/2018 2:00:0,33.143585,-81.699729
4351,40995,40995,M,L2H,PostMove,40995 PostMove,12/24/2018 4:00:0,33.1434,-81.699348
4352,40995,40995,M,L2H,PostMove,40995 PostMove,12/24/2018 6:00:0,33.143636,-81.699272
4353,40995,40995,M,L2H,PostMove,40995 PostMove,12/24/2018 12:00:0,33.143464,-81.699513
4354,40995,40995,M,L2H,PostMove,40995 PostMove,12/24/2018 18:00:0,33.143566,-81.699323
4355,40995,40995,M,L2H,PostMove,40995 PostMove,12/24/2018 20:00:0,33.143432,-81.699348
4356,40995,40995,M,L2H,PostMove,40995 PostMove,12/24/2018 22:00:0,33.143451,-81.699386
4357,40995,40995,M,L2H,PostMove,40995 PostMove,12/25/2018 0:00:0,33.143559,-81.699513
4358,40995,40995,M,L2H,PostMove,40995 PostMove,12/25/2018 2:00:0,33.143356,-81.699577
4359,40995,40995,M,L2H,PostMove,40995 PostMove,12/25/2018 4:00:0,33.143178,-81.69945
4360,40995,40995,M,L2H,PostMove,40995 PostMove,12/25/2018 12:00:0,33.143356,-81.69945
4361,40995,40995,M,L2H,PostMove,40995 PostMove,12/25/2018 18:00:0,33.143292,-81.69945
4362,40995,40995,M,L2H,PostMove,40995 PostMove,12/25/2018 20:00:0,33.14307,-81.698941
4363,40995,40995,M,L2H,PostMove,40995 PostMove,12/25/2018 22:00:0,33.143369,-81.699615
4364,40995,40995,M,L2H,PostMove,40995 PostMove,12/26/2018 2:00:0,33.143343,-81.699017
4365,40995,40995,M,L2H,PostMove,40995 PostMove,12/26/2018 4:00:0,33.14333,-81.699323
4366,40995,40995,M,L2H,PostMove,40995 PostMove,12/26/2018 6:00:0,33.143438,-81.699412
4367,40995,40995,M,L2H,PostMove,40995 PostMove,12/26/2018 12:00:0,33.143273,-81.699145
4368,40995,40995,M,L2H,PostMove,40995 PostMove,12/26/2018 18:00:0,33.143394,-81.69931
4369,40995,40995,M,L2H,PostMove,40995 PostMove,12/26/2018 20:00:0,33.143534,-81.699513
4370,40995,40995,M,L2H,PostMove,40995 PostMove,12/26/2018 22:00:0,33.143667,-81.699284
4371,40995,40995,M,L2H,PostMove,40995 PostMove,12/27/2018 0:00:0,33.143451,-81.699628
4372,40995,40995,M,L2H,PostMove,40995 PostMove,12/27/2018 2:00:0,33.143483,-81.699386
4373,40995,40995,M,L2H,PostMove,40995 PostMove,12/27/2018 4:00:0,33.143095,-81.699564
4374,40995,40995,M,L2H,PostMove,40995 PostMove,12/27/2018 6:00:0,33.143375,-81.699437
4375,40995,40995,M,L2H,PostMove,40995 PostMove,12/27/2018 12:00:0,33.143292,-81.699106
4376,40995,40995,M,L2H,PostMove,40995 PostMove,12/27/2018 18:00:0,33.143248,-81.699208
4377,40995,40995,M,L2H,PostMove,40995 PostMove,12/27/2018 20:00:0,33.142084,-81.699602
4378,40995,40995,M,L2H,PostMove,40995 PostMove,12/27/2018 22:00:0,33.141925,-81.699615
4379,40995,40995,M,L2H,PostMove,40995 PostMove,12/28/2018 0:00:0,33.142409,-81.70006
4380,40995,40995,M,L2H,PostMove,40995 PostMove,12/28/2018 4:00:0,33.142218,-81.700047
4381,40995,40995,M,L2H,PostMove,40995 PostMove,12/28/2018 6:00:0,33.141932,-81.699577
4382,40995,40995,M,L2H,PostMove,40995 PostMove,12/28/2018 12:00:0,33.143362,-81.700365
4383,40995,40995,M,L2H,PostMove,40995 PostMove,12/28/2018 18:00:0,33.142052,-81.70067
4384,40995,40995,M,L2H,PostMove,40995 PostMove,12/28/2018 20:00:0,33.14183,-81.699513
4385,40995,40995,M,L2H,PostMove,40995 PostMove,12/28/2018 22:00:0,33.14176,-81.69875
4386,40995,40995,M,L2H,PostMove,40995 PostMove,12/29/2018 0:00:0,33.143381,-81.702056
4387,40995,40995,M,L2H,PostMove,40995 PostMove,12/29/2018 2:00:0,33.141531,-81.699373
4388,40995,40995,M,L2H,PostMove,40995 PostMove,12/29/2018 4:00:0,33.141995,-81.700645
4389,40995,40995,M,L2H,PostMove,40995 PostMove,12/29/2018 6:00:0,33.142072,-81.700645
4390,40995,40995,M,L2H,PostMove,40995 PostMove,12/29/2018 18:00:0,33.142002,-81.700594
4391,40995,40995,M,L2H,PostMove,40995 PostMove,12/29/2018 20:00:0,33.142237,-81.699666
4392,40995,40995,M,L2H,PostMove,40995 PostMove,12/29/2018 22:00:0,33.142161,-81.699183
4393,40995,40995,M,L2H,PostMove,40995 PostMove,12/30/2018 0:00:0,33.142485,-81.701319
4394,40995,40995,M,L2H,PostMove,40995 PostMove,12/30/2018 2:00:0,33.143508,-81.702095
4395,40995,40995,M,L2H,PostMove,40995 PostMove,12/30/2018 4:00:0,33.142161,-81.700683
4396,40995,40995,M,L2H,PostMove,40995 PostMove,12/30/2018 6:00:0,33.141925,-81.700594
4397,40995,40995,M,L2H,PostMove,40995 PostMove,12/30/2018 12:00:0,33.142014,-81.700721
4398,40995,40995,M,L2H,PostMove,40995 PostMove,12/30/2018 18:00:0,33.141989,-81.700518
4399,40995,40995,M,L2H,PostMove,40995 PostMove,12/30/2018 20:00:0,33.144354,-81.696678
4400,40995,40995,M,L2H,PostMove,40995 PostMove,12/30/2018 22:00:0,33.141887,-81.69772
4401,40995,40995,M,L2H,PostMove,40995 PostMove,12/31/2018 0:00:0,33.142389,-81.68812
4402,40995,40995,M,L2H,PostMove,40995 PostMove,12/31/2018 2:00:0,33.142428,-81.686785
4403,40995,40995,M,L2H,PostMove,40995 PostMove,12/31/2018 4:00:0,33.141232,-81.690282
4404,40995,40995,M,L2H,PostMove,40995 PostMove,12/31/2018 6:00:0,33.141226,-81.690256
4405,40995,40995,M,L2H,PostMove,40995 PostMove,12/31/2018 12:00:0,33.141372,-81.690256
4406,40995,40995,M,L2H,PostMove,40995 PostMove,12/31/2018 18:00:0,33.14134,-81.690231
4407,40995,40995,M,L2H,PostMove,40995 PostMove,12/31/2018 20:00:0,33.142014,-81.686581
4408,40995,40995,M,L2H,PostMove,40995 PostMove,12/31/2018 22:00:0,33.145365,-81.692431
4409,40995,40995,M,L2H,PostMove,40995 PostMove,1/1/2019 0:00:0,33.145161,-81.701382
4410,40995,40995,M,L2H,PostMove,40995 PostMove,1/1/2019 2:00:0,33.140914,-81.699399
4411,40995,40995,M,L2H,PostMove,40995 PostMove,1/1/2019 4:00:0,33.142256,-81.701866
4412,40995,40995,M,L2H,PostMove,40995 PostMove,1/1/2019 6:00:0,33.142345,-81.701853
4413,40995,40995,M,L2H,PostMove,40995 PostMove,1/1/2019 12:00:0,33.142269,-81.701878
4414,40995,40995,M,L2H,PostMove,40995 PostMove,1/1/2019 18:00:0,33.142065,-81.701344
4415,40995,40995,M,L2H,PostMove,40995 PostMove,1/1/2019 20:00:0,33.143464,-81.70212
4416,40995,40995,M,L2H,PostMove,40995 PostMove,1/1/2019 22:00:0,33.144996,-81.702489
4417,40995,40995,M,L2H,PostMove,40995 PostMove,1/2/2019 0:00:0,33.147953,-81.703519
4418,40995,40995,M,L2H,PostMove,40995 PostMove,1/2/2019 2:00:0,33.145111,-81.701866
4419,40995,40995,M,L2H,PostMove,40995 PostMove,1/2/2019 4:00:0,33.144837,-81.702934
4420,40995,40995,M,L2H,PostMove,40995 PostMove,1/2/2019 6:00:0,33.1423,-81.699679
4421,40995,40995,M,L2H,PostMove,40995 PostMove,1/2/2019 12:00:0,33.142199,-81.698776
4422,40995,40995,M,L2H,PostMove,40995 PostMove,1/2/2019 18:00:0,33.142211,-81.698788
4423,40995,40995,M,L2H,PostMove,40995 PostMove,1/2/2019 20:00:0,33.14731,-81.70549
4424,40995,40995,M,L2H,PostMove,40995 PostMove,1/2/2019 22:00:0,33.149682,-81.702756
4425,40995,40995,M,L2H,PostMove,40995 PostMove,1/3/2019 0:00:0,33.146903,-81.702565
4426,40995,40995,M,L2H,PostMove,40995 PostMove,1/3/2019 2:00:0,33.143674,-81.701828
4427,40995,40995,M,L2H,PostMove,40995 PostMove,1/3/2019 4:00:0,33.14223,-81.699221
4428,40995,40995,M,L2H,PostMove,40995 PostMove,1/3/2019 6:00:0,33.141995,-81.698687
4429,40995,40995,M,L2H,PostMove,40995 PostMove,1/3/2019 12:00:0,33.142154,-81.69875
4430,40995,40995,M,L2H,PostMove,40995 PostMove,1/3/2019 18:00:0,33.142237,-81.700009
4431,40995,40995,M,L2H,PostMove,40995 PostMove,1/3/2019 20:00:0,33.150063,-81.712
4432,40995,40995,M,L2H,PostMove,40995 PostMove,1/3/2019 22:00:0,33.150241,-81.703277
4433,40995,40995,M,L2H,PostMove,40995 PostMove,1/4/2019 0:00:0,33.150051,-81.702921
4434,40995,40995,M,L2H,PostMove,40995 PostMove,1/4/2019 2:00:0,33.150114,-81.702896
4435,40995,40995,M,L2H,PostMove,40995 PostMove,1/4/2019 4:00:0,33.146376,-81.703214
4436,40995,40995,M,L2H,PostMove,40995 PostMove,1/4/2019 6:00:0,33.146681,-81.702845
4437,40995,40995,M,L2H,PostMove,40995 PostMove,1/4/2019 12:00:0,33.146611,-81.703125
4438,40995,40995,M,L2H,PostMove,40995 PostMove,1/4/2019 18:00:0,33.147787,-81.702667
4439,40995,40995,M,L2H,PostMove,40995 PostMove,1/4/2019 20:00:0,33.150038,-81.702921
4440,40995,40995,M,L2H,PostMove,40995 PostMove,1/4/2019 22:00:0,33.148156,-81.703557
4441,40995,40995,M,L2H,PostMove,40995 PostMove,1/5/2019 0:00:0,33.147883,-81.700734
4442,40995,40995,M,L2H,PostMove,40995 PostMove,1/5/2019 2:00:0,33.147819,-81.70226
4443,40995,40995,M,L2H,PostMove,40995 PostMove,1/5/2019 4:00:0,33.14691,-81.701649
4444,40995,40995,M,L2H,PostMove,40995 PostMove,1/5/2019 6:00:0,33.146662,-81.703125
4445,40995,40995,M,L2H,PostMove,40995 PostMove,1/5/2019 12:00:0,33.146649,-81.703061
4446,40995,40995,M,L2H,PostMove,40995 PostMove,1/5/2019 18:00:0,33.147832,-81.703188
4447,40995,40995,M,L2H,PostMove,40995 PostMove,1/5/2019 20:00:0,33.150146,-81.703125
4448,40995,40995,M,L2H,PostMove,40995 PostMove,1/5/2019 22:00:0,33.145816,-81.701459
4449,40995,40995,M,L2H,PostMove,40995 PostMove,1/6/2019 0:00:0,33.14293,-81.700391
4450,40995,40995,M,L2H,PostMove,40995 PostMove,1/6/2019 2:00:0,33.141906,-81.700251
4451,40995,40995,M,L2H,PostMove,40995 PostMove,1/6/2019 4:00:0,33.144577,-81.702145
4452,40995,40995,M,L2H,PostMove,40995 PostMove,1/6/2019 6:00:0,33.146999,-81.703506
4453,40995,40995,M,L2H,PostMove,40995 PostMove,1/6/2019 12:00:0,33.146617,-81.703163
4454,40995,40995,M,L2H,PostMove,40995 PostMove,1/6/2019 18:00:0,33.147679,-81.70287
4455,40995,40995,M,L2H,PostMove,40995 PostMove,1/6/2019 20:00:0,33.150152,-81.703264
4456,40995,40995,M,L2H,PostMove,40995 PostMove,1/6/2019 22:00:0,33.15014,-81.703252
4457,40995,40995,M,L2H,PostMove,40995 PostMove,1/7/2019 0:00:0,33.150095,-81.70315
4458,40995,40995,M,L2H,PostMove,40995 PostMove,1/7/2019 2:00:0,33.14375,-81.702069
4459,40995,40995,M,L2H,PostMove,40995 PostMove,1/7/2019 4:00:0,33.140482,-81.70109
4460,40995,40995,M,L2H,PostMove,40995 PostMove,1/7/2019 6:00:0,33.142078,-81.701522
4461,40995,40995,M,L2H,PostMove,40995 PostMove,1/7/2019 12:00:0,33.142091,-81.701649
4462,40995,40995,M,L2H,PostMove,40995 PostMove,1/7/2019 18:00:0,33.142434,-81.701739
4463,40995,40995,M,L2H,PostMove,40995 PostMove,1/7/2019 20:00:0,33.142637,-81.699984
4464,40995,40995,M,L2H,PostMove,40995 PostMove,1/7/2019 22:00:0,33.142765,-81.700429
4465,40995,40995,M,L2H,PostMove,40995 PostMove,1/8/2019 0:00:0,33.142822,-81.700378
4466,40995,40995,M,L2H,PostMove,40995 PostMove,1/8/2019 2:00:0,33.142154,-81.699818
4467,40995,40995,M,L2H,PostMove,40995 PostMove,1/8/2019 4:00:0,33.142052,-81.701637
4468,40995,40995,M,L2H,PostMove,40995 PostMove,1/8/2019 6:00:0,33.142135,-81.701052
4469,40995,40995,M,L2H,PostMove,40995 PostMove,1/8/2019 12:00:0,33.142135,-81.701624
4470,40995,40995,M,L2H,PostMove,40995 PostMove,1/8/2019 18:00:0,33.142879,-81.701878
4471,40995,40995,M,L2H,PostMove,40995 PostMove,1/8/2019 20:00:0,33.150044,-81.70315
4472,40995,40995,M,L2H,PostMove,40995 PostMove,1/8/2019 22:00:0,33.149841,-81.70329
4473,40995,40995,M,L2H,PostMove,40995 PostMove,1/9/2019 0:00:0,33.142993,-81.701586
4474,40995,40995,M,L2H,PostMove,40995 PostMove,1/9/2019 2:00:0,33.142256,-81.700378
4475,40995,40995,M,L2H,PostMove,40995 PostMove,1/9/2019 4:00:0,33.142701,-81.701065
4476,40995,40995,M,L2H,PostMove,40995 PostMove,1/9/2019 6:00:0,33.142879,-81.701408
4477,40995,40995,M,L2H,PostMove,40995 PostMove,1/9/2019 18:00:0,33.14237,-81.699907
4478,40995,40995,M,L2H,PostMove,40995 PostMove,1/9/2019 20:00:0,33.140883,-81.699399
4479,40995,40995,M,L2H,PostMove,40995 PostMove,1/9/2019 22:00:0,33.143025,-81.701192
4480,40995,40995,M,L2H,PostMove,40995 PostMove,1/10/2019 0:00:0,33.14532,-81.701828
4481,40995,40995,M,L2H,PostMove,40995 PostMove,1/10/2019 2:00:0,33.150101,-81.702921
4482,40995,40995,M,L2H,PostMove,40995 PostMove,1/10/2019 4:00:0,33.150337,-81.703646
4483,40995,40995,M,L2H,PostMove,40995 PostMove,1/10/2019 6:00:0,33.146516,-81.703023
4484,40995,40995,M,L2H,PostMove,40995 PostMove,1/10/2019 12:00:0,33.146567,-81.703112
4485,40995,40995,M,L2H,PostMove,40995 PostMove,1/10/2019 18:00:0,33.146535,-81.70315
4486,40995,40995,M,L2H,PostMove,40995 PostMove,1/10/2019 20:00:0,33.142981,-81.701039
4487,40995,40995,M,L2H,PostMove,40995 PostMove,1/10/2019 22:00:0,33.141436,-81.705477
4488,40995,40995,M,L2H,PostMove,40995 PostMove,1/11/2019 0:00:0,33.140533,-81.704053
4489,40995,40995,M,L2H,PostMove,40995 PostMove,1/11/2019 2:00:0,33.142834,-81.704422
4490,40995,40995,M,L2H,PostMove,40995 PostMove,1/11/2019 4:00:0,33.141779,-81.704015
4491,40995,40995,M,L2H,PostMove,40995 PostMove,1/11/2019 6:00:0,33.141779,-81.703659
4492,40995,40995,M,L2H,PostMove,40995 PostMove,1/11/2019 12:00:0,33.141824,-81.704091
4493,40995,40995,M,L2H,PostMove,40995 PostMove,1/11/2019 18:00:0,33.141957,-81.704129
4494,40995,40995,M,L2H,PostMove,40995 PostMove,1/11/2019 20:00:0,33.140577,-81.705528
4495,40995,40995,M,L2H,PostMove,40995 PostMove,1/11/2019 22:00:0,33.140889,-81.70479
4496,40995,40995,M,L2H,PostMove,40995 PostMove,1/12/2019 0:00:0,33.140291,-81.704015
4497,40995,40995,M,L2H,PostMove,40995 PostMove,1/12/2019 2:00:0,33.140628,-81.704053
4498,40995,40995,M,L2H,PostMove,40995 PostMove,1/12/2019 4:00:0,33.140336,-81.70362
4499,40995,40995,M,L2H,PostMove,40995 PostMove,1/12/2019 18:00:0,33.140412,-81.702323
4500,40995,40995,M,L2H,PostMove,40995 PostMove,1/12/2019 20:00:0,33.141544,-81.698394
4501,40995,40995,M,L2H,PostMove,40995 PostMove,1/12/2019 22:00:0,33.149885,-81.70287
4502,40995,40995,M,L2H,PostMove,40995 PostMove,1/13/2019 0:00:0,33.149962,-81.702323
4503,40995,40995,M,L2H,PostMove,40995 PostMove,1/13/2019 2:00:0,33.149459,-81.702629
4504,40995,40995,M,L2H,PostMove,40995 PostMove,1/13/2019 4:00:0,33.148677,-81.702145
4505,40995,40995,M,L2H,PostMove,40995 PostMove,1/13/2019 6:00:0,33.14314,-81.704867
4506,40995,40995,M,L2H,PostMove,40995 PostMove,1/13/2019 12:00:0,33.140164,-81.704104
4507,40995,40995,M,L2H,PostMove,40995 PostMove,1/13/2019 18:00:0,33.14038,-81.703938
4508,40995,40995,M,L2H,PostMove,40995 PostMove,1/13/2019 20:00:0,33.142307,-81.702018
4509,40995,40995,M,L2H,PostMove,40995 PostMove,1/13/2019 22:00:0,33.149828,-81.702476
4510,40995,40995,M,L2H,PostMove,40995 PostMove,1/14/2019 0:00:0,33.149917,-81.702451
4511,40995,40995,M,L2H,PostMove,40995 PostMove,1/14/2019 2:00:0,33.149974,-81.7024
4512,40995,40995,M,L2H,PostMove,40995 PostMove,1/14/2019 4:00:0,33.144545,-81.704956
4513,40995,40995,M,L2H,PostMove,40995 PostMove,1/14/2019 6:00:0,33.143203,-81.703862
4514,40995,40995,M,L2H,PostMove,40995 PostMove,1/14/2019 18:00:0,33.143197,-81.705477
4515,40995,40995,M,L2H,PostMove,40995 PostMove,1/14/2019 20:00:0,33.141518,-81.701917
4516,40995,40995,M,L2H,PostMove,40995 PostMove,1/14/2019 22:00:0,33.142491,-81.701217
4517,40995,40995,M,L2H,PostMove,40995 PostMove,1/15/2019 0:00:0,33.142478,-81.700747
4518,40995,40995,M,L2H,PostMove,40995 PostMove,1/15/2019 2:00:0,33.140565,-81.699679
4519,40995,40995,M,L2H,PostMove,40995 PostMove,1/15/2019 4:00:0,33.142402,-81.701014
4520,40995,40995,M,L2H,PostMove,40995 PostMove,1/15/2019 6:00:0,33.142504,-81.70109
4521,40995,40995,M,L2H,PostMove,40995 PostMove,1/15/2019 12:00:0,33.142606,-81.701065
4522,40995,40995,M,L2H,PostMove,40995 PostMove,1/15/2019 18:00:0,33.14286,-81.701154
4523,40995,40995,M,L2H,PostMove,40995 PostMove,1/15/2019 20:00:0,33.149815,-81.702412
4524,40995,40995,M,L2H,PostMove,40995 PostMove,1/15/2019 22:00:0,33.147908,-81.701255
4525,40995,40995,M,L2H,PostMove,40995 PostMove,1/16/2019 0:00:0,33.147266,-81.701662
4526,40995,40995,M,L2H,PostMove,40995 PostMove,1/16/2019 2:00:0,33.143388,-81.703277
4527,40995,40995,M,L2H,PostMove,40995 PostMove,1/16/2019 4:00:0,33.142434,-81.701268
4528,40995,40995,M,L2H,PostMove,40995 PostMove,1/16/2019 6:00:0,33.142396,-81.70067
4529,40995,40995,M,L2H,PostMove,40995 PostMove,1/16/2019 12:00:0,33.142561,-81.701192
4530,40995,40995,M,L2H,PostMove,40995 PostMove,1/16/2019 18:00:0,33.141588,-81.705655
4531,40995,40995,M,L2H,PostMove,40995 PostMove,1/16/2019 20:00:0,33.143496,-81.702095
4532,40995,40995,M,L2H,PostMove,40995 PostMove,1/16/2019 22:00:0,33.143197,-81.702133
4533,40995,40995,M,L2H,PostMove,40995 PostMove,1/17/2019 0:00:0,33.144011,-81.702031
4534,40995,40995,M,L2H,PostMove,40995 PostMove,1/17/2019 2:00:0,33.143152,-81.702578
4535,40995,40995,M,L2H,PostMove,40995 PostMove,1/17/2019 4:00:0,33.142377,-81.701103
4536,40995,40995,M,L2H,PostMove,40995 PostMove,1/17/2019 6:00:0,33.142339,-81.701115
4537,40995,40995,M,L2H,PostMove,40995 PostMove,1/17/2019 18:00:0,33.142599,-81.701179
4538,40995,40995,M,L2H,PostMove,40995 PostMove,1/17/2019 20:00:0,33.14321,-81.702184
4539,40995,40995,M,L2H,PostMove,40995 PostMove,1/17/2019 22:00:0,33.14822,-81.702234
4540,40995,40995,M,L2H,PostMove,40995 PostMove,1/18/2019 0:00:0,33.149892,-81.702412
4541,40995,40995,M,L2H,PostMove,40995 PostMove,1/18/2019 2:00:0,33.149739,-81.702514
4542,40995,40995,M,L2H,PostMove,40995 PostMove,1/18/2019 4:00:0,33.144475,-81.702044
4543,40995,40995,M,L2H,PostMove,40995 PostMove,1/18/2019 6:00:0,33.14321,-81.703125
4544,40995,40995,M,L2H,PostMove,40995 PostMove,1/18/2019 12:00:0,33.141728,-81.703659
4545,40995,40995,M,L2H,PostMove,40995 PostMove,1/18/2019 18:00:0,33.141353,-81.703074
4546,40995,40995,M,L2H,PostMove,40995 PostMove,1/18/2019 20:00:0,33.143273,-81.7024
4547,40995,40995,M,L2H,PostMove,40995 PostMove,1/18/2019 22:00:0,33.143566,-81.703659
4548,40995,40995,M,L2H,PostMove,40995 PostMove,1/19/2019 0:00:0,33.143578,-81.703837
4549,40995,40995,M,L2H,PostMove,40995 PostMove,1/19/2019 2:00:0,33.143299,-81.704358
4550,40995,40995,M,L2H,PostMove,40995 PostMove,1/19/2019 4:00:0,33.143267,-81.704053
4551,40995,40995,M,L2H,PostMove,40995 PostMove,1/19/2019 6:00:0,33.143013,-81.702718
4552,40995,40995,M,L2H,PostMove,40995 PostMove,1/19/2019 18:00:0,33.143108,-81.703671
